100,4.669,1415079908,user_group-1,0.623082,,{}
101,4.744,1415079908,user_group-2,0.627499,,{}
102,4.777,1415079908,user_group-1,0.684444,,{}
103,4.811,1415079908,user_group-2,0.707708,,{}
104,4.879,1415079908,user_group-1,0.714920,,{}
105,4.917,1415079908,user_group-2,0.787052,,{}
106,4.917,1415079908,user_group-2,0.729909,,{}
107,4.937,1415079908,user_group-1,0.716197,,{}
108,4.950,1415079908,user_group-2,0.670746,,{}
109,4.985,1415079908,user_group-1,0.726881,,{}
110,4.988,1415079908,user_group-2,0.678486,,{}
111,5.016,1415079908,user_group-2,0.609588,,{}
112,5.100,1415079908,user_group-2,0.616495,,{}
113,5.135,1415079908,user_group-2,0.566251,,{}
114,5.165,1415079908,user_group-1,0.650123,,{}
115,5.179,1415079908,user_group-1,0.630819,,{}
116,5.226,1415079908,user_group-1,0.701251,,{}
117,5.237,1415079908,user_group-1,0.644031,,{}
118,5.247,1415079908,user_group-2,0.610369,,{}
119,5.295,1415079908,user_group-1,0.626207,,{}
120,5.333,1415079908,user_group-2,0.588789,,{}
121,5.371,1415079908,user_group-1,0.593479,,{}
122,5.396,1415079908,user_group-2,0.585259,,{}
123,5.486,1415079909,user_group-1,0.607162,,{}
124,5.555,1415079909,user_group-1,0.619073,,{}
125,5.611,1415079909,user_group-2,0.693975,,{}
126,5.626,1415079909,user_group-2,0.709778,,{}
127,5.648,1415079909,user_group-2,0.698244,,{}
128,5.687,1415079909,user_group-1,0.701709,,{}
129,5.718,1415079909,user_group-1,3.747921,,{}
130,5.728,1415079909,user_group-2,0.739152,,{}
131,5.763,1415079909,user_group-2,0.746158,,{}
132,5.795,1415079909,user_group-2,0.695373,,{}
133,5.815,1415079909,user_group-2,0.680272,,{}
134,5.847,1415079909,user_group-1,0.681947,,{}
135,5.861,1415079909,user_group-1,0.635924,,{}
136,5.878,1415079909,user_group-1,0.700405,,{}
137,5.921,1415079909,user_group-2,0.674323,,{}
138,5.929,1415079909,user_group-1,0.692739,,{}
139,5.943,1415079909,user_group-1,0.648214,,{}
140,5.963,1415079909,user_group-2,0.629684,,{}
141,6.010,1415079909,user_group-1,0.638740,,{}
142,6.031,1415079909,user_group-2,0.634601,,{}
143,6.044,1415079909,user_group-1,0.556366,,{}
144,6.182,1415079909,user_group-1,0.625999,,{}
145,6.232,1415079909,user_group-2,0.620754,,{}
146,6.304,1415079909,user_group-2,0.656024,,{}
147,6.327,1415079909,user_group-1,0.640373,,{}
148,6.352,1415079909,user_group-2,0.624374,,{}
149,6.387,1415079909,user_group-1,0.668549,,{}
150,6.430,1415079909,user_group-2,0.667214,,{}
151,6.515,1415079910,user_group-2,0.889314,,{}
152,6.522,1415079910,user_group-2,0.707143,,{}
153,6.530,1415079910,user_group-2,0.735339,,{}
154,6.537,1415079910,user_group-1,0.690505,,{}
155,6.584,1415079910,user_group-1,0.723174,,{}
156,6.591,1415079910,user_group-1,0.712587,,{}
157,6.716,1415079910,user_group-1,0.773193,,{}
158,6.728,1415079910,user_group-2,0.807674,,{}
159,6.734,1415079910,user_group-1,0.804968,,{}
160,6.739,1415079910,user_group-1,0.696026,,{}
161,6.820,1415079910,user_group-2,0.789454,,{}
162,6.826,1415079910,user_group-1,0.816037,,{}
163,6.847,1415079910,user_group-2,0.614734,,{}
164,6.868,1415079910,user_group-1,0.686367,,{}
165,6.916,1415079910,user_group-2,0.612165,,{}
166,6.955,1415079910,user_group-1,0.627844,,{}
167,7.488,1415079911,user_group-2,1.058602,,{}
168,7.523,1415079911,user_group-2,1.183699,,{}
169,7.554,1415079911,user_group-1,1.175684,,{}
170,7.570,1415079911,user_group-2,1.041478,,{}
171,7.620,1415079911,user_group-2,1.104806,,{}
172,7.658,1415079911,user_group-1,1.120537,,{}
173,7.712,1415079911,user_group-1,0.995730,,{}
174,7.721,1415079911,user_group-1,0.987044,,{}
175,7.725,1415079911,user_group-2,0.996732,,{}
176,7.755,1415079911,user_group-1,1.163346,,{}
177,7.766,1415079911,user_group-1,1.181606,,{}
178,7.809,1415079911,user_group-1,0.983598,,{}
179,7.814,1415079911,user_group-1,1.074948,,{}
180,7.817,1415079911,user_group-2,0.996204,,{}
181,7.863,1415079911,user_group-2,1.016466,,{}
182,7.873,1415079911,user_group-2,1.909715,,{}
183,8.037,1415079911,user_group-1,1.168829,,{}
184,8.075,1415079911,user_group-1,1.119854,,{}
185,8.090,1415079911,user_group-2,1.173425,,{}
186,8.196,1415079911,user_group-2,0.660685,,{}
187,8.226,1415079911,user_group-1,0.663523,,{}
188,8.251,1415079911,user_group-2,0.679678,,{}
189,8.269,1415079911,user_group-2,0.657885,,{}
190,8.284,1415079911,user_group-1,0.637909,,{}
191,8.337,1415079911,user_group-1,0.615872,,{}
192,8.357,1415079911,user_group-1,0.602454,,{}
193,8.384,1415079911,user_group-1,0.672316,,{}
194,8.395,1415079911,user_group-1,0.628791,,{}
195,8.481,1415079912,user_group-2,0.757308,,{}
196,8.496,1415079912,user_group-1,0.683028,,{}
197,8.512,1415079912,user_group-2,0.706340,,{}
198,8.528,1415079912,user_group-1,0.731641,,{}
199,8.543,1415079912,user_group-2,0.693467,,{}
200,8.575,1415079912,user_group-2,0.702075,,{}
201,8.657,1415079912,user_group-1,0.619753,,{}
202,8.682,1415079912,user_group-2,2.160000,,{}
203,8.687,1415079912,user_group-2,0.597362,,{}
204,8.720,1415079912,user_group-1,0.644947,,{}
205,8.785,1415079912,user_group-2,0.587803,,{}
206,8.823,1415079912,user_group-1,0.596482,,{}
207,8.850,1415079912,user_group-2,0.598468,,{}
208,8.893,1415079912,user_group-1,0.596545,,{}
209,8.921,1415079912,user_group-2,0.642791,,{}
210,8.931,1415079912,user_group-1,0.601233,,{}
211,8.968,1415079912,user_group-1,0.611408,,{}
212,9.010,1415079912,user_group-1,0.615042,,{}
213,9.028,1415079912,user_group-1,0.644117,,{}
214,9.046,1415079912,user_group-2,0.563684,,{}
215,9.088,1415079912,user_group-2,1.599812,,{}
216,9.102,1415079912,user_group-2,0.578757,,{}
217,9.127,1415079912,user_group-1,0.629804,,{}
218,9.176,1415079912,user_group-1,0.634547,,{}
219,9.183,1415079912,user_group-2,0.608178,,{}
220,9.217,1415079912,user_group-2,0.660367,,{}
221,9.234,1415079912,user_group-1,0.577096,,{}
222,9.255,1415079912,user_group-2,0.572671,,{}
223,9.316,1415079912,user_group-2,0.629354,,{}
224,9.362,1415079912,user_group-1,0.641801,,{}
225,9.428,1415079912,user_group-2,0.643197,,{}
226,9.483,1415079913,user_group-1,0.660627,,{}
227,9.492,1415079913,user_group-2,0.653545,,{}
228,9.546,1415079913,user_group-1,0.653359,,{}
229,9.560,1415079913,user_group-2,0.638726,,{}
230,9.582,1415079913,user_group-1,0.613737,,{}
231,9.584,1415079913,user_group-1,0.658233,,{}
232,9.631,1415079913,user_group-1,0.631933,,{}
233,9.682,1415079913,user_group-2,0.636146,,{}
234,9.684,1415079913,user_group-1,0.668879,,{}
235,9.725,1415079913,user_group-2,0.636758,,{}
236,9.752,1415079913,user_group-1,0.625264,,{}
237,9.787,1415079913,user_group-2,0.604012,,{}
238,9.802,1415079913,user_group-1,0.626364,,{}
239,9.845,1415079913,user_group-1,0.611590,,{}
240,9.899,1415079913,user_group-2,0.682676,,{}
241,9.916,1415079913,user_group-2,0.661622,,{}
242,9.939,1415079913,user_group-2,0.622217,,{}
243,9.966,1415079913,user_group-1,0.604218,,{}
244,10.007,1415079913,user_group-2,0.579562,,{}
245,10.076,1415079913,user_group-1,0.593114,,{}
246,10.227,1415079913,user_group-2,0.723310,,{}
247,10.316,1415079913,user_group-2,0.756536,,{}
248,10.337,1415079913,user_group-1,0.790478,,{}
249,10.363,1415079913,user_group-1,0.720465,,{}
250,10.380,1415079913,user_group-1,0.782992,,{}
251,10.397,1415079913,user_group-1,0.813851,,{}
252,10.414,1415079913,user_group-2,0.732168,,{}
253,10.448,1415079913,user_group-1,0.750822,,{}
254,10.484,1415079914,user_group-2,0.759432,,{}
255,10.489,1415079914,user_group-1,0.736899,,{}
256,10.513,1415079914,user_group-1,0.667893,,{}
257,10.543,1415079914,user_group-2,0.758808,,{}
258,10.543,1415079914,user_group-1,0.752986,,{}
259,10.575,1415079914,user_group-2,0.683163,,{}
260,10.622,1415079914,user_group-2,0.689210,,{}
261,10.651,1415079914,user_group-2,0.734683,,{}
262,10.654,1415079914,user_group-1,0.687690,,{}
263,10.689,1415079914,user_group-2,0.688140,,{}
264,10.689,1415079914,user_group-1,0.622981,,{}
265,10.734,1415079914,user_group-2,1.632259,,{}
266,10.855,1415079914,user_group-2,0.627161,,{}
267,10.955,1415079914,user_group-2,0.644555,,{}
268,10.955,1415079914,user_group-1,0.625865,,{}
269,10.986,1415079914,user_group-1,0.631056,,{}
270,11.033,1415079914,user_group-2,0.628576,,{}
271,11.064,1415079914,user_group-1,0.689724,,{}
272,11.080,1415079914,user_group-1,0.692301,,{}
273,11.127,1415079914,user_group-1,0.690776,,{}
274,11.176,1415079914,user_group-2,0.697648,,{}
275,11.224,1415079914,user_group-1,0.739615,,{}
276,11.251,1415079914,user_group-1,0.737728,,{}
277,11.274,1415079914,user_group-1,0.718432,,{}
278,11.309,1415079914,user_group-2,0.762670,,{}
279,11.322,1415079914,user_group-2,0.738438,,{}
280,11.377,1415079914,user_group-1,0.725273,,{}
281,11.392,1415079914,user_group-2,0.779011,,{}
282,11.409,1415079914,user_group-2,0.726295,,{}
283,11.441,1415079914,user_group-1,0.747369,,{}
284,11.472,1415079915,user_group-2,0.743003,,{}
285,11.487,1415079915,user_group-2,0.643499,,{}
286,11.566,1415079915,user_group-1,0.608639,,{}
287,11.810,1415079915,user_group-2,0.765792,,{}
288,11.822,1415079915,user_group-1,0.767154,,{}
289,11.854,1415079915,user_group-1,0.765768,,{}
290,11.929,1415079915,user_group-1,0.799298,,{}
291,11.944,1415079915,user_group-2,0.768149,,{}
292,11.960,1415079915,user_group-1,0.735014,,{}
293,11.976,1415079915,user_group-1,0.705753,,{}
294,12.038,1415079915,user_group-1,0.790644,,{}
295,12.054,1415079915,user_group-2,0.736159,,{}
296,12.069,1415079915,user_group-2,0.775973,,{}
297,12.132,1415079915,user_group-1,0.764122,,{}
298,12.174,1415079915,user_group-2,0.773928,,{}
299,12.190,1415079915,user_group-2,0.771395,,{}
300,12.205,1415079915,user_group-1,0.765786,,{}
301,12.252,1415079915,user_group-2,0.754301,,{}
302,12.280,1415079915,user_group-1,0.709232,,{}
303,12.456,1415079915,user_group-1,0.626332,,{}
304,12.493,1415079916,user_group-2,0.683644,,{}
305,12.509,1415079916,user_group-1,0.654795,,{}
306,12.555,1415079916,user_group-1,0.616880,,{}
307,12.581,1415079916,user_group-2,0.631088,,{}
308,12.633,1415079916,user_group-1,0.653657,,{}
309,12.640,1415079916,user_group-1,0.676516,,{}
310,12.661,1415079916,user_group-1,0.619603,,{}
311,12.678,1415079916,user_group-2,2.026712,,{}
312,12.696,1415079916,user_group-2,0.611421,,{}
313,12.721,1415079916,user_group-2,0.663487,,{}
314,12.753,1415079916,user_group-2,0.572415,,{}
315,12.792,1415079916,user_group-1,0.648619,,{}
316,12.883,1415079916,user_group-1,0.602562,,{}
317,12.910,1415079916,user_group-1,0.697865,,{}
318,12.911,1415079916,user_group-2,0.659225,,{}
319,12.946,1415079916,user_group-2,0.752482,,{}
320,13.063,1415079916,user_group-1,2.069619,,{}
321,13.135,1415079916,user_group-1,0.671681,,{}
322,13.205,1415079916,user_group-2,0.711755,,{}
323,13.238,1415079916,user_group-1,0.682386,,{}
324,13.254,1415079916,user_group-1,0.744921,,{}
325,13.294,1415079916,user_group-2,1.815837,,{}
326,13.322,1415079916,user_group-2,0.740586,,{}
327,13.330,1415079916,user_group-1,0.667926,,{}
328,13.372,1415079916,user_group-1,0.730818,,{}
329,13.384,1415079916,user_group-1,0.751053,,{}
330,13.397,1415079916,user_group-2,0.700664,,{}
331,13.415,1415079916,user_group-2,2.454026,,{}
332,13.431,1415079916,user_group-2,0.752966,,{}
333,13.466,1415079916,user_group-1,0.674289,,{}
334,13.482,1415079917,user_group-2,0.760762,,{}
335,13.503,1415079917,user_group-2,0.749657,,{}
336,13.540,1415079917,user_group-1,0.656627,,{}
337,13.549,1415079917,user_group-1,0.638437,,{}
338,13.568,1415079917,user_group-2,0.656047,,{}
339,13.588,1415079917,user_group-2,0.641927,,{}
340,13.702,1415079917,user_group-1,0.638855,,{}
341,13.719,1415079917,user_group-1,0.584654,,{}
342,13.814,1415079917,user_group-2,0.609143,,{}
343,13.856,1415079917,user_group-1,0.617777,,{}
344,13.890,1415079917,user_group-1,0.635791,,{}
345,13.939,1415079917,user_group-2,0.645446,,{}
346,13.974,1415079917,user_group-2,0.652644,,{}
347,14.036,1415079917,user_group-1,0.651326,,{}
348,14.084,1415079917,user_group-1,0.754769,,{}
349,14.103,1415079917,user_group-2,0.706182,,{}
350,14.124,1415079917,user_group-2,0.692849,,{}
351,14.164,1415079917,user_group-1,0.792610,,{}
352,14.189,1415079917,user_group-2,0.774238,,{}
353,14.228,1415079917,user_group-1,0.762492,,{}
354,14.271,1415079917,user_group-1,0.731061,,{}
355,14.279,1415079917,user_group-2,0.776497,,{}
356,14.293,1415079917,user_group-2,0.811505,,{}
357,14.299,1415079917,user_group-1,0.750135,,{}
358,14.337,1415079917,user_group-2,0.769756,,{}
359,14.347,1415079917,user_group-2,0.760174,,{}
360,14.390,1415079917,user_group-1,0.687135,,{}
361,14.407,1415079917,user_group-1,0.686475,,{}
362,14.452,1415079917,user_group-2,0.637259,,{}
363,14.477,1415079918,user_group-1,0.620782,,{}
364,14.621,1415079918,user_group-1,0.730176,,{}
365,14.665,1415079918,user_group-2,0.725552,,{}
366,14.671,1415079918,user_group-2,0.695746,,{}
367,14.685,1415079918,user_group-1,0.648241,,{}
368,14.763,1415079918,user_group-2,0.659993,,{}
369,14.790,1415079918,user_group-1,0.705473,,{}
370,14.820,1415079918,user_group-2,0.702376,,{}
371,14.859,1415079918,user_group-1,0.694815,,{}
372,14.899,1415079918,user_group-2,0.715121,,{}
373,14.931,1415079918,user_group-1,0.640322,,{}
374,14.946,1415079918,user_group-1,0.731187,,{}
375,14.962,1415079918,user_group-2,0.690338,,{}
376,15.009,1415079918,user_group-1,0.747089,,{}
377,15.024,1415079918,user_group-2,0.683195,,{}
378,15.046,1415079918,user_group-2,0.761922,,{}
379,15.062,1415079918,user_group-2,0.734129,,{}
380,15.077,1415079918,user_group-1,0.688275,,{}
381,15.109,1415079918,user_group-1,0.710693,,{}
382,15.140,1415079918,user_group-2,0.691822,,{}
383,15.168,1415079918,user_group-1,0.691879,,{}
384,15.198,1415079918,user_group-1,0.577649,,{}
385,15.265,1415079918,user_group-1,0.580978,,{}
386,15.296,1415079918,user_group-2,0.631437,,{}
387,15.315,1415079918,user_group-2,0.645193,,{}
388,15.386,1415079918,user_group-2,0.627155,,{}
389,15.402,1415079918,user_group-1,0.623933,,{}
390,15.433,1415079918,user_group-2,0.619583,,{}
391,15.449,1415079918,user_group-1,0.596301,,{}
392,15.511,1415079919,user_group-2,0.614851,,{}
393,15.560,1415079919,user_group-1,0.623953,,{}
394,15.622,1415079919,user_group-2,0.652572,,{}
395,15.653,1415079919,user_group-1,0.701423,,{}
396,15.747,1415079919,user_group-1,0.732983,,{}
397,15.747,1415079919,user_group-2,0.720737,,{}
398,15.763,1415079919,user_group-2,0.696426,,{}
399,15.763,1415079919,user_group-1,0.691803,,{}
400,15.812,1415079919,user_group-2,0.760564,,{}
401,15.859,1415079919,user_group-1,0.747871,,{}
402,15.890,1415079919,user_group-2,0.748383,,{}
403,15.890,1415079919,user_group-1,0.702103,,{}
404,15.921,1415079919,user_group-1,0.753918,,{}
405,15.952,1415079919,user_group-1,0.699053,,{}
406,15.968,1415079919,user_group-2,0.676257,,{}
407,15.999,1415079919,user_group-2,0.683298,,{}
408,16.064,1415079919,user_group-2,0.683492,,{}
409,16.079,1415079919,user_group-1,0.673924,,{}
410,16.126,1415079919,user_group-2,0.684038,,{}
411,16.142,1415079919,user_group-1,0.700146,,{}
412,16.157,1415079919,user_group-2,0.650105,,{}
413,16.189,1415079919,user_group-1,0.629236,,{}
414,16.204,1415079919,user_group-2,0.595615,,{}
415,16.315,1415079919,user_group-1,0.665339,,{}
416,16.378,1415079919,user_group-1,0.626722,,{}
417,16.440,1415079919,user_group-2,0.688600,,{}
418,16.473,1415079920,user_group-2,0.704904,,{}
419,16.477,1415079920,user_group-1,0.719357,,{}
420,16.604,1415079920,user_group-1,0.752910,,{}
421,16.666,1415079920,user_group-2,0.785502,,{}
422,16.697,1415079920,user_group-2,0.884583,,{}
423,16.713,1415079920,user_group-1,0.823014,,{}
424,16.744,1415079920,user_group-1,0.787321,,{}
425,16.791,1415079920,user_group-1,0.869950,,{}
426,16.824,1415079920,user_group-2,0.855497,,{}
427,16.855,1415079920,user_group-2,0.861794,,{}
428,16.871,1415079920,user_group-2,0.750118,,{}
429,16.887,1415079920,user_group-2,0.825863,,{}
430,16.918,1415079920,user_group-1,0.841004,,{}
431,16.949,1415079920,user_group-2,0.781637,,{}
432,16.965,1415079920,user_group-1,0.780557,,{}
433,16.980,1415079920,user_group-1,0.832651,,{}
434,16.996,1415079920,user_group-2,0.788487,,{}
435,17.027,1415079920,user_group-1,0.714422,,{}
436,17.059,1415079920,user_group-1,0.695152,,{}
437,17.076,1415079920,user_group-2,0.650424,,{}
438,17.107,1415079920,user_group-2,0.637737,,{}
439,17.154,1415079920,user_group-1,0.671414,,{}
440,17.264,1415079920,user_group-1,0.647680,,{}
441,17.752,1415079921,user_group-2,1.060107,,{}
442,17.815,1415079921,user_group-2,1.151154,,{}
443,17.848,1415079921,user_group-1,1.056244,,{}
444,17.926,1415079921,user_group-1,1.203704,,{}
445,17.957,1415079921,user_group-1,1.212741,,{}
446,17.988,1415079921,user_group-2,1.164749,,{}
447,18.035,1415079921,user_group-2,1.189172,,{}
448,18.066,1415079921,user_group-2,1.194915,,{}
449,18.082,1415079921,user_group-2,1.192643,,{}
450,18.129,1415079921,user_group-2,1.177713,,{}
451,18.129,1415079921,user_group-1,1.207963,,{}
452,18.129,1415079921,user_group-2,1.136562,,{}
453,18.195,1415079921,user_group-1,1.211721,,{}
454,18.195,1415079921,user_group-1,1.231350,,{}
455,18.211,1415079921,user_group-1,1.171015,,{}
456,18.258,1415079921,user_group-1,1.186417,,{}
457,18.273,1415079921,user_group-2,1.184575,,{}
458,18.289,1415079921,user_group-2,1.187270,,{}
459,18.320,1415079921,user_group-1,1.162286,,{}
460,18.338,1415079921,user_group-1,1.076851,,{}
461,18.369,1415079921,user_group-2,0.620641,,{}
462,18.432,1415079921,user_group-1,0.594208,,{}
463,18.478,1415079922,user_group-2,0.657045,,{}
464,18.620,1415079922,user_group-1,0.698043,,{}
465,18.652,1415079922,user_group-1,0.694392,,{}
466,18.667,1415079922,user_group-2,0.686284,,{}
467,18.699,1415079922,user_group-2,0.648632,,{}
468,18.714,1415079922,user_group-2,0.635564,,{}
469,18.792,1415079922,user_group-2,0.724880,,{}
470,18.873,1415079922,user_group-2,0.728852,,{}
471,18.892,1415079922,user_group-1,0.762482,,{}
472,18.908,1415079922,user_group-2,0.787118,,{}
473,18.908,1415079922,user_group-1,0.714390,,{}
474,18.970,1415079922,user_group-1,0.770470,,{}
475,18.986,1415079922,user_group-1,0.791993,,{}
476,19.017,1415079922,user_group-2,0.724728,,{}
477,19.033,1415079922,user_group-1,0.781413,,{}
478,19.048,1415079922,user_group-2,0.787491,,{}
479,19.064,1415079922,user_group-1,0.750793,,{}
480,19.113,1415079922,user_group-1,0.779692,,{}
481,19.144,1415079922,user_group-2,0.762658,,{}
482,19.144,1415079922,user_group-1,0.707395,,{}
483,19.175,1415079922,user_group-2,0.691766,,{}
484,19.206,1415079922,user_group-1,0.583021,,{}
485,19.253,1415079922,user_group-2,0.577592,,{}
486,19.269,1415079922,user_group-1,0.614436,,{}
487,19.300,1415079922,user_group-2,0.615884,,{}
488,19.349,1415079922,user_group-2,0.620692,,{}
489,19.412,1415079922,user_group-2,0.617290,,{}
490,19.505,1415079923,user_group-1,0.611596,,{}
491,19.566,1415079923,user_group-2,0.693357,,{}
492,19.601,1415079923,user_group-1,0.691169,,{}
493,19.617,1415079923,user_group-2,0.709401,,{}
494,19.703,1415079923,user_group-1,0.719998,,{}
495,19.722,1415079923,user_group-1,0.729831,,{}
496,19.752,1415079923,user_group-2,0.728800,,{}
497,19.783,1415079923,user_group-1,0.741788,,{}
498,19.823,1415079923,user_group-2,0.759044,,{}
499,19.836,1415079923,user_group-1,0.761514,,{}
500,19.855,1415079923,user_group-1,0.732954,,{}
501,19.871,1415079923,user_group-2,0.726252,,{}
502,19.939,1415079923,user_group-1,0.788204,,{}
503,19.997,1415079923,user_group-1,0.788292,,{}
504,19.985,1415079923,user_group-2,0.807871,,{}
505,20.059,1415079923,user_group-1,0.785659,,{}
506,20.073,1415079923,user_group-2,0.758148,,{}
507,20.107,1415079923,user_group-2,0.850110,,{}
508,20.119,1415079923,user_group-2,0.770612,,{}
509,20.146,1415079923,user_group-1,0.634552,,{}
510,20.172,1415079923,user_group-2,0.754058,,{}
511,20.227,1415079923,user_group-2,0.661470,,{}
512,20.347,1415079923,user_group-2,0.721132,,{}
513,20.601,1415079924,user_group-2,0.779085,,{}
514,20.691,1415079924,user_group-1,0.751401,,{}
515,20.719,1415079924,user_group-2,0.738307,,{}
516,20.794,1415079924,user_group-2,0.687085,,{}
517,20.820,1415079924,user_group-2,0.701157,,{}
518,20.854,1415079924,user_group-1,0.708459,,{}
519,20.864,1415079924,user_group-2,0.692847,,{}
520,20.925,1415079924,user_group-2,0.697458,,{}
521,21.242,1415079924,user_group-2,0.640489,,{}
522,21.304,1415079924,user_group-1,0.614609,,{}
523,21.365,1415079924,user_group-2,0.641273,,{}
524,21.412,1415079924,user_group-2,0.631729,,{}
525,21.456,1415079924,user_group-1,0.601922,,{}
526,21.480,1415079925,user_group-2,0.665419,,{}
527,21.542,1415079925,user_group-1,1.758610,,{}
528,21.559,1415079925,user_group-2,0.634096,,{}
529,21.625,1415079925,user_group-1,1.902873,,{}
530,21.628,1415079925,user_group-1,1.792456,,{}
531,21.855,1415079925,user_group-1,1.795951,,{}
532,21.885,1415079925,user_group-2,2.132987,,{}
533,21.890,1415079925,user_group-2,1.817013,,{}
534,21.899,1415079925,user_group-2,0.656702,,{}
535,21.955,1415079925,user_group-1,2.251766,,{}
536,22.002,1415079925,user_group-1,0.696253,,{}
537,22.015,1415079925,user_group-1,2.160089,,{}
538,22.038,1415079925,user_group-2,0.673326,,{}
