1,0.958,1415033189,user_group-1,0.786109,,{}
2,0.996,1415033189,user_group-1,0.828582,,{}
3,1.179,1415033189,user_group-1,1.006691,,{}
4,1.239,1415033189,user_group-2,1.072512,,{}
5,1.259,1415033189,user_group-2,1.079140,,{}
6,1.275,1415033190,user_group-2,1.099530,,{}
7,1.286,1415033190,user_group-1,1.106389,,{}
8,1.302,1415033190,user_group-2,1.118050,,{}
9,1.368,1415033190,user_group-1,1.185290,,{}
10,1.508,1415033190,user_group-2,1.336153,,{}
11,1.529,1415033190,user_group-2,1.356059,,{}
12,1.556,1415033190,user_group-2,1.365241,,{}
13,1.576,1415033190,user_group-2,1.398618,,{}
14,1.626,1415033190,user_group-1,1.448190,,{}
15,1.652,1415033190,user_group-1,1.477021,,{}
16,1.658,1415033190,user_group-1,1.470995,,{}
17,1.691,1415033190,user_group-1,0.728900,,{}
18,1.721,1415033190,user_group-1,0.725224,,{}
19,1.982,1415033190,user_group-1,0.802315,,{}
20,1.998,1415033190,user_group-2,0.739011,,{}
21,2.011,1415033190,user_group-2,0.769511,,{}
22,2.024,1415033190,user_group-2,0.748952,,{}
23,2.040,1415033190,user_group-2,0.736914,,{}
24,2.051,1415033190,user_group-1,0.764365,,{}
25,2.064,1415033190,user_group-1,0.697112,,{}
26,2.095,1415033190,user_group-2,0.565743,,{}
27,2.137,1415033190,user_group-2,0.628588,,{}
28,2.177,1415033190,user_group-2,0.600204,,{}
29,2.211,1415033190,user_group-2,0.654816,,{}
30,2.248,1415033190,user_group-1,0.622342,,{}
31,2.274,1415033191,user_group-1,0.621326,,{}
32,2.554,1415033191,user_group-2,2.371463,,{}
33,2.572,1415033191,user_group-1,0.912378,,{}
34,2.572,1415033191,user_group-1,0.880635,,{}
35,2.574,1415033191,user_group-1,0.852402,,{}
36,2.590,1415033191,user_group-1,0.607056,,{}
37,2.611,1415033191,user_group-2,0.612457,,{}
38,2.624,1415033191,user_group-2,0.612577,,{}
39,2.951,1415033191,user_group-1,0.900145,,{}
40,2.990,1415033191,user_group-1,0.925440,,{}
41,3.003,1415033191,user_group-2,0.907650,,{}
42,3.021,1415033191,user_group-2,0.844404,,{}
43,3.033,1415033191,user_group-1,0.784650,,{}
44,3.063,1415033191,user_group-2,1.023288,,{}
45,3.079,1415033191,user_group-2,0.941248,,{}
46,3.093,1415033191,user_group-1,0.819014,,{}
47,3.099,1415033191,user_group-2,0.888138,,{}
48,3.133,1415033191,user_group-1,2.949086,,{}
49,3.161,1415033191,user_group-1,2.970093,,{}
50,3.167,1415033191,user_group-2,2.979993,,{}
51,3.198,1415033191,user_group-1,0.608796,,{}
52,3.225,1415033191,user_group-1,0.654104,,{}
53,3.243,1415033191,user_group-2,0.690213,,{}
54,3.279,1415033192,user_group-2,0.668983,,{}
55,3.282,1415033192,user_group-1,0.706881,,{}
56,3.319,1415033192,user_group-1,0.746559,,{}
57,3.340,1415033192,user_group-2,0.716661,,{}
58,3.540,1415033192,user_group-1,0.589664,,{}
59,3.553,1415033192,user_group-1,0.563518,,{}
60,3.607,1415033192,user_group-2,0.604255,,{}
61,3.636,1415033192,user_group-1,0.603511,,{}
62,3.642,1415033192,user_group-2,0.621419,,{}
63,3.679,1415033192,user_group-2,0.600303,,{}
64,3.712,1415033192,user_group-2,0.650064,,{}
65,3.733,1415033192,user_group-2,0.633693,,{}
66,3.738,1415033192,user_group-2,1.714376,,{}
67,3.760,1415033192,user_group-1,0.667473,,{}
68,3.810,1415033192,user_group-1,0.677169,,{}
69,3.830,1415033192,user_group-2,0.662839,,{}
70,3.848,1415033192,user_group-1,0.687156,,{}
71,3.890,1415033192,user_group-1,0.692505,,{}
72,3.898,1415033192,user_group-1,0.673012,,{}
73,3.913,1415033192,user_group-2,0.682158,,{}
74,3.959,1415033192,user_group-2,0.686002,,{}
75,3.984,1415033192,user_group-1,0.701211,,{}
76,4.006,1415033192,user_group-1,0.686777,,{}
77,4.014,1415033192,user_group-2,0.674014,,{}
78,4.124,1415033192,user_group-1,0.583995,,{}
79,4.162,1415033192,user_group-1,0.608824,,{}
80,4.203,1415033192,user_group-2,0.595622,,{}
81,4.239,1415033192,user_group-1,0.602699,,{}
82,4.262,1415033192,user_group-2,0.619578,,{}
83,4.295,1415033193,user_group-2,0.616386,,{}
84,4.312,1415033193,user_group-2,0.574600,,{}
85,4.352,1415033193,user_group-2,0.638339,,{}
86,4.369,1415033193,user_group-1,0.608548,,{}
87,4.386,1415033193,user_group-2,0.653765,,{}
88,4.415,1415033193,user_group-2,0.584558,,{}
89,4.456,1415033193,user_group-1,0.645485,,{}
90,4.465,1415033193,user_group-1,0.616552,,{}
91,4.493,1415033193,user_group-1,0.602413,,{}
92,4.511,1415033193,user_group-1,0.612208,,{}
93,4.527,1415033193,user_group-2,0.601522,,{}
94,4.564,1415033193,user_group-2,0.610416,,{}
95,4.596,1415033193,user_group-1,0.613167,,{}
96,4.596,1415033193,user_group-2,0.592918,,{}
97,4.642,1415033193,user_group-1,0.641127,,{}
98,4.705,1415033193,user_group-1,0.584221,,{}
99,4.736,1415033193,user_group-1,0.583951,,{}
100,4.799,1415033193,user_group-2,0.599398,,{}
101,4.857,1415033193,user_group-2,0.604189,,{}
102,4.904,1415033193,user_group-1,0.679496,,{}
103,4.966,1415033193,user_group-2,0.615065,,{}
104,4.982,1415033193,user_group-2,0.673812,,{}
105,4.997,1415033193,user_group-2,0.714912,,{}
106,5.046,1415033193,user_group-1,0.677204,,{}
107,5.088,1415033193,user_group-2,0.701733,,{}
108,5.116,1415033193,user_group-1,0.659628,,{}
109,5.136,1415033193,user_group-2,0.721314,,{}
110,5.160,1415033193,user_group-1,0.695524,,{}
111,5.190,1415033193,user_group-1,0.696514,,{}
112,5.205,1415033193,user_group-1,0.694995,,{}
113,5.212,1415033193,user_group-2,0.636067,,{}
114,5.232,1415033193,user_group-2,0.716425,,{}
115,5.268,1415033193,user_group-2,0.663134,,{}
116,5.268,1415033193,user_group-1,0.678985,,{}
117,5.283,1415033194,user_group-1,0.647418,,{}
118,5.315,1415033194,user_group-1,0.620889,,{}
119,5.330,1415033194,user_group-1,0.598750,,{}
120,5.377,1415033194,user_group-2,0.583045,,{}
121,5.549,1415033194,user_group-2,0.695116,,{}
122,5.596,1415033194,user_group-1,0.683306,,{}
123,5.627,1415033194,user_group-2,0.667665,,{}
124,5.659,1415033194,user_group-2,0.684022,,{}
125,5.721,1415033194,user_group-2,0.713873,,{}
126,5.752,1415033194,user_group-1,0.713018,,{}
127,5.784,1415033194,user_group-2,0.696201,,{}
128,5.815,1415033194,user_group-2,0.682938,,{}
129,5.830,1415033194,user_group-1,0.724033,,{}
130,5.862,1415033194,user_group-1,0.704657,,{}
131,5.909,1415033194,user_group-1,0.733448,,{}
132,5.924,1415033194,user_group-2,0.722353,,{}
133,5.971,1415033194,user_group-1,0.770307,,{}
134,6.049,1415033194,user_group-1,0.776651,,{}
135,6.065,1415033194,user_group-2,0.806341,,{}
136,6.346,1415033195,user_group-2,1.111633,,{}
137,6.346,1415033195,user_group-1,1.062115,,{}
138,6.377,1415033195,user_group-1,1.061447,,{}
139,6.377,1415033195,user_group-1,1.046458,,{}
140,6.377,1415033195,user_group-1,0.790108,,{}
141,6.393,1415033195,user_group-2,0.733523,,{}
142,6.393,1415033195,user_group-2,0.843462,,{}
143,6.393,1415033195,user_group-2,1.019640,,{}
144,6.393,1415033195,user_group-2,0.771227,,{}
145,6.409,1415033195,user_group-1,0.649068,,{}
146,6.424,1415033195,user_group-2,0.702666,,{}
147,6.424,1415033195,user_group-2,0.647942,,{}
148,6.639,1415033195,user_group-2,0.819406,,{}
149,6.682,1415033195,user_group-1,0.841146,,{}
150,6.687,1415033195,user_group-1,0.821491,,{}
151,6.710,1415033195,user_group-2,0.775616,,{}
152,6.725,1415033195,user_group-1,0.801439,,{}
153,6.738,1415033195,user_group-2,0.661117,,{}
154,6.923,1415033195,user_group-1,0.566526,,{}
155,6.996,1415033195,user_group-1,0.603244,,{}
156,7.017,1415033195,user_group-1,0.608950,,{}
157,7.080,1415033195,user_group-2,0.724161,,{}
158,7.101,1415033195,user_group-2,0.695458,,{}
159,7.211,1415033195,user_group-2,0.807103,,{}
160,7.248,1415033195,user_group-2,0.842086,,{}
161,7.279,1415033196,user_group-2,0.852281,,{}
162,7.331,1415033196,user_group-1,0.939099,,{}
163,7.401,1415033196,user_group-1,1.008440,,{}
164,7.411,1415033196,user_group-2,1.005657,,{}
165,7.462,1415033196,user_group-2,1.029502,,{}
166,7.509,1415033196,user_group-1,0.822073,,{}
167,7.523,1415033196,user_group-1,0.841450,,{}
168,7.552,1415033196,user_group-1,0.827169,,{}
169,7.558,1415033196,user_group-2,0.848157,,{}
170,7.571,1415033196,user_group-2,0.931944,,{}
171,7.591,1415033196,user_group-2,0.853068,,{}
172,7.626,1415033196,user_group-1,0.702006,,{}
173,7.634,1415033196,user_group-1,1.581094,,{}
174,7.674,1415033196,user_group-1,0.678253,,{}
175,7.695,1415033196,user_group-2,0.614595,,{}
176,7.706,1415033196,user_group-2,0.604351,,{}
177,7.784,1415033196,user_group-1,1.807354,,{}
178,7.811,1415033196,user_group-2,0.598599,,{}
179,7.893,1415033196,user_group-2,0.645087,,{}
180,7.993,1415033196,user_group-2,0.713709,,{}
181,8.004,1415033196,user_group-1,0.673049,,{}
182,8.063,1415033196,user_group-1,0.661836,,{}
183,8.078,1415033196,user_group-2,0.666244,,{}
184,8.138,1415033196,user_group-2,0.675401,,{}
185,8.169,1415033196,user_group-1,0.659520,,{}
186,8.201,1415033196,user_group-1,0.678230,,{}
187,8.248,1415033196,user_group-2,0.676498,,{}
188,8.263,1415033196,user_group-2,0.671700,,{}
189,8.286,1415033197,user_group-2,0.727959,,{}
190,8.323,1415033197,user_group-1,0.689755,,{}
191,8.347,1415033197,user_group-1,0.721460,,{}
192,8.358,1415033197,user_group-2,0.663109,,{}
193,8.393,1415033197,user_group-1,0.719012,,{}
194,8.401,1415033197,user_group-2,0.695957,,{}
195,8.425,1415033197,user_group-1,0.641706,,{}
196,8.447,1415033197,user_group-1,1.429874,,{}
197,8.528,1415033197,user_group-2,0.716926,,{}
198,8.545,1415033197,user_group-2,0.651022,,{}
199,8.596,1415033197,user_group-1,0.591919,,{}
200,8.648,1415033197,user_group-2,0.654472,,{}
201,8.688,1415033197,user_group-1,0.624724,,{}
202,8.693,1415033197,user_group-2,0.615155,,{}
203,8.721,1415033197,user_group-2,0.582861,,{}
204,8.760,1415033197,user_group-1,0.592105,,{}
205,8.843,1415033197,user_group-1,0.642078,,{}
206,8.859,1415033197,user_group-2,0.611099,,{}
207,8.901,1415033197,user_group-2,0.638243,,{}
208,8.925,1415033197,user_group-2,0.639101,,{}
209,8.958,1415033197,user_group-1,0.634936,,{}
210,9.001,1415033197,user_group-1,0.606971,,{}
211,9.027,1415033197,user_group-1,0.680452,,{}
212,9.077,1415033197,user_group-2,0.718347,,{}
213,9.098,1415033197,user_group-2,0.696043,,{}
214,9.113,1415033197,user_group-1,0.687862,,{}
215,9.133,1415033197,user_group-1,0.685087,,{}
216,9.146,1415033197,user_group-2,0.617833,,{}
217,9.189,1415033197,user_group-2,0.645212,,{}
218,9.198,1415033197,user_group-1,0.602171,,{}
219,9.237,1415033197,user_group-2,0.589057,,{}
220,9.283,1415033198,user_group-1,0.595910,,{}
221,9.317,1415033198,user_group-2,0.624140,,{}
222,9.334,1415033198,user_group-2,0.612327,,{}
223,9.342,1415033198,user_group-1,0.580892,,{}
224,9.503,1415033198,user_group-2,0.602066,,{}
225,9.532,1415033198,user_group-1,0.688047,,{}
226,9.560,1415033198,user_group-2,0.700951,,{}
227,9.570,1415033198,user_group-2,0.644406,,{}
228,9.622,1415033198,user_group-1,0.621162,,{}
229,9.628,1415033198,user_group-1,0.670057,,{}
230,9.647,1415033198,user_group-1,0.619752,,{}
231,9.701,1415033198,user_group-1,2.149464,,{}
232,9.769,1415033198,user_group-2,0.691963,,{}
233,9.886,1415033198,user_group-2,0.740654,,{}
234,10.057,1415033198,user_group-1,0.859550,,{}
235,10.081,1415033198,user_group-2,0.844866,,{}
236,10.112,1415033198,user_group-2,0.795242,,{}
237,10.148,1415033198,user_group-1,0.805747,,{}
238,10.180,1415033198,user_group-2,0.846110,,{}
239,10.227,1415033198,user_group-2,1.037726,,{}
240,10.251,1415033198,user_group-1,0.720031,,{}
241,10.278,1415033199,user_group-2,0.708440,,{}
242,10.287,1415033199,user_group-2,0.727113,,{}
243,10.328,1415033199,user_group-1,0.699912,,{}
244,10.333,1415033199,user_group-1,0.685956,,{}
245,10.344,1415033199,user_group-1,0.722078,,{}
246,10.387,1415033199,user_group-2,0.618441,,{}
247,10.387,1415033199,user_group-1,0.686062,,{}
248,10.485,1415033199,user_group-2,0.599302,,{}
249,10.749,1415033199,user_group-2,0.637630,,{}
250,10.812,1415033199,user_group-2,0.633100,,{}
251,10.956,1415033199,user_group-2,0.677616,,{}
252,11.075,1415033199,user_group-1,0.745994,,{}
253,11.111,1415033199,user_group-1,0.766819,,{}
254,11.144,1415033199,user_group-1,2.031055,,{}
255,11.153,1415033199,user_group-1,0.819666,,{}
256,11.156,1415033199,user_group-2,0.768376,,{}
257,11.170,1415033199,user_group-2,0.883418,,{}
258,11.185,1415033199,user_group-2,2.086748,,{}
259,11.205,1415033199,user_group-1,0.816926,,{}
260,11.242,1415033199,user_group-2,0.756335,,{}
261,11.300,1415033200,user_group-2,1.796632,,{}
262,11.360,1415033200,user_group-2,0.610417,,{}
263,11.381,1415033200,user_group-1,2.248281,,{}
264,11.413,1415033200,user_group-1,2.129843,,{}
265,11.425,1415033200,user_group-2,0.612510,,{}
266,11.572,1415033200,user_group-2,0.615649,,{}
267,11.690,1415033200,user_group-1,0.579119,,{}
268,11.751,1415033200,user_group-1,0.676720,,{}
269,11.772,1415033200,user_group-2,0.615951,,{}
270,11.785,1415033200,user_group-2,0.599989,,{}
271,11.807,1415033200,user_group-2,0.636846,,{}
272,11.835,1415033200,user_group-1,0.682083,,{}
273,11.853,1415033200,user_group-1,0.708510,,{}
274,11.875,1415033200,user_group-1,0.670713,,{}
275,12.031,1415033200,user_group-2,1.803553,,{}
276,12.103,1415033200,user_group-2,0.803197,,{}
277,12.153,1415033200,user_group-2,0.793016,,{}
278,12.162,1415033200,user_group-1,0.780985,,{}
279,12.186,1415033200,user_group-1,0.772978,,{}
280,12.228,1415033200,user_group-2,0.802459,,{}
281,12.244,1415033200,user_group-2,0.671428,,{}
282,12.353,1415033201,user_group-2,0.582024,,{}
283,12.376,1415033201,user_group-2,0.569253,,{}
284,12.387,1415033201,user_group-1,2.240301,,{}
285,12.400,1415033201,user_group-2,0.615434,,{}
286,12.441,1415033201,user_group-1,2.190039,,{}
287,12.443,1415033201,user_group-2,2.362227,,{}
288,12.483,1415033201,user_group-1,0.608173,,{}
289,12.710,1415033201,user_group-2,0.679056,,{}
290,12.728,1415033201,user_group-2,0.624615,,{}
291,12.733,1415033201,user_group-1,2.674804,,{}
292,12.745,1415033201,user_group-2,0.591168,,{}
293,12.772,1415033201,user_group-1,0.609319,,{}
294,12.822,1415033201,user_group-1,0.635179,,{}
295,12.835,1415033201,user_group-2,0.591425,,{}
296,12.849,1415033201,user_group-2,0.620984,,{}
297,12.980,1415033201,user_group-2,0.626207,,{}
298,13.132,1415033201,user_group-2,0.755891,,{}
299,13.175,1415033201,user_group-2,0.774697,,{}
300,13.184,1415033201,user_group-1,0.796177,,{}
301,13.230,1415033201,user_group-1,0.787616,,{}
302,13.247,1415033201,user_group-2,0.803866,,{}
303,13.269,1415033202,user_group-1,0.785664,,{}
304,13.282,1415033202,user_group-2,0.571867,,{}
305,13.313,1415033202,user_group-2,0.584305,,{}
306,13.321,1415033202,user_group-2,2.079400,,{}
307,13.362,1415033202,user_group-2,0.617061,,{}
308,13.393,1415033202,user_group-1,0.660258,,{}
309,13.416,1415033202,user_group-1,0.644031,,{}
310,13.474,1415033202,user_group-2,0.625597,,{}
311,13.504,1415033202,user_group-2,0.669926,,{}
312,13.521,1415033202,user_group-1,0.699929,,{}
313,13.525,1415033202,user_group-1,1.774205,,{}
314,13.566,1415033202,user_group-2,0.585607,,{}
315,13.591,1415033202,user_group-1,1.755645,,{}
316,13.749,1415033202,user_group-1,2.059100,,{}
317,13.768,1415033202,user_group-2,0.592881,,{}
318,13.798,1415033202,user_group-1,0.614631,,{}
319,13.817,1415033202,user_group-2,0.684741,,{}
320,13.834,1415033202,user_group-2,0.586592,,{}
321,13.873,1415033202,user_group-1,0.643775,,{}
322,13.880,1415033202,user_group-1,0.611440,,{}
323,13.912,1415033202,user_group-1,2.058890,,{}
324,13.988,1415033202,user_group-2,0.705792,,{}
325,14.058,1415033202,user_group-2,0.736827,,{}
326,14.110,1415033202,user_group-2,0.797502,,{}
327,14.138,1415033202,user_group-1,0.745422,,{}
328,14.171,1415033202,user_group-1,0.755327,,{}
329,14.210,1415033202,user_group-2,0.848472,,{}
330,14.255,1415033202,user_group-2,0.780752,,{}
331,14.306,1415033203,user_group-2,0.800589,,{}
332,14.323,1415033203,user_group-1,0.797107,,{}
333,14.358,1415033203,user_group-2,0.793048,,{}
334,14.381,1415033203,user_group-1,0.859034,,{}
335,14.401,1415033203,user_group-1,0.810070,,{}
336,14.445,1415033203,user_group-2,0.677367,,{}
337,14.469,1415033203,user_group-1,0.719869,,{}
338,14.480,1415033203,user_group-1,0.681168,,{}
339,14.509,1415033203,user_group-2,0.691402,,{}
340,14.539,1415033203,user_group-2,0.704160,,{}
341,14.609,1415033203,user_group-1,0.697119,,{}
342,14.623,1415033203,user_group-1,0.750309,,{}
343,14.637,1415033203,user_group-1,0.755930,,{}
344,14.648,1415033203,user_group-2,0.659734,,{}
345,14.683,1415033203,user_group-2,0.624422,,{}
346,14.700,1415033203,user_group-2,0.590167,,{}
347,14.737,1415033203,user_group-1,0.598229,,{}
348,14.760,1415033203,user_group-1,0.588999,,{}
