1,0.820,1415110589,user_group-2,0.648335,,{}
2,0.866,1415110589,user_group-2,0.688731,,{}
3,0.910,1415110589,user_group-1,0.732038,,{}
4,0.958,1415110589,user_group-1,0.768818,,{}
5,0.997,1415110589,user_group-1,0.812236,,{}
6,1.028,1415110589,user_group-1,0.856709,,{}
7,1.053,1415110589,user_group-1,0.873216,,{}
8,1.090,1415110589,user_group-2,0.900700,,{}
9,1.119,1415110589,user_group-2,0.938272,,{}
10,1.143,1415110589,user_group-2,0.945651,,{}
11,1.183,1415110589,user_group-2,1.000706,,{}
12,1.215,1415110589,user_group-2,1.037357,,{}
13,1.244,1415110589,user_group-2,1.058995,,{}
14,1.249,1415110589,user_group-1,1.055825,,{}
15,1.261,1415110589,user_group-2,1.074405,,{}
16,1.291,1415110589,user_group-1,1.113898,,{}
17,1.308,1415110589,user_group-1,1.124901,,{}
18,1.326,1415110589,user_group-2,1.133122,,{}
19,1.414,1415110589,user_group-2,0.592029,,{}
20,1.460,1415110589,user_group-2,0.593650,,{}
21,1.502,1415110589,user_group-1,0.591770,,{}
22,1.555,1415110589,user_group-1,0.596248,,{}
23,1.584,1415110589,user_group-1,0.587235,,{}
24,1.626,1415110589,user_group-1,0.572174,,{}
25,1.646,1415110590,user_group-1,0.617619,,{}
26,1.693,1415110590,user_group-2,0.603177,,{}
27,1.726,1415110590,user_group-1,1.539867,,{}
28,1.776,1415110590,user_group-2,0.657752,,{}
29,1.793,1415110590,user_group-2,0.650630,,{}
30,1.822,1415110590,user_group-1,1.624864,,{}
31,1.841,1415110590,user_group-2,0.625856,,{}
32,1.858,1415110590,user_group-2,0.674844,,{}
33,1.901,1415110590,user_group-2,0.639505,,{}
34,1.932,1415110590,user_group-1,0.683401,,{}
35,1.974,1415110590,user_group-2,0.730158,,{}
36,2.007,1415110590,user_group-1,0.715978,,{}
37,2.042,1415110590,user_group-1,0.733808,,{}
38,2.076,1415110590,user_group-2,0.749695,,{}
39,2.099,1415110590,user_group-2,0.684900,,{}
40,2.151,1415110590,user_group-1,0.648083,,{}
41,2.156,1415110590,user_group-2,0.695972,,{}
42,2.173,1415110590,user_group-1,0.618035,,{}
43,2.201,1415110590,user_group-1,0.616547,,{}
44,2.229,1415110590,user_group-1,0.602992,,{}
45,2.276,1415110590,user_group-1,0.629603,,{}
46,2.295,1415110590,user_group-1,0.568338,,{}
47,2.340,1415110590,user_group-2,0.646719,,{}
48,2.394,1415110590,user_group-2,0.601043,,{}
49,2.442,1415110590,user_group-2,0.664428,,{}
50,2.458,1415110590,user_group-1,0.636125,,{}
51,2.473,1415110590,user_group-2,0.631744,,{}
52,2.519,1415110590,user_group-2,0.660617,,{}
53,2.539,1415110590,user_group-2,0.638261,,{}
54,2.553,1415110590,user_group-1,0.620076,,{}
55,2.599,1415110590,user_group-2,0.625185,,{}
56,2.685,1415110591,user_group-1,0.677970,,{}
57,2.761,1415110591,user_group-1,0.719420,,{}
58,2.790,1415110591,user_group-2,0.691446,,{}
59,2.791,1415110591,user_group-1,0.640540,,{}
60,2.815,1415110591,user_group-2,0.739243,,{}
61,2.938,1415110591,user_group-2,0.782148,,{}
62,2.967,1415110591,user_group-1,0.794422,,{}
63,2.992,1415110591,user_group-1,0.716363,,{}
64,3.015,1415110591,user_group-1,0.785988,,{}
65,3.045,1415110591,user_group-1,0.749767,,{}
66,3.083,1415110591,user_group-2,0.642321,,{}
67,3.140,1415110591,user_group-2,0.745902,,{}
68,3.172,1415110591,user_group-1,0.971097,,{}
69,3.195,1415110591,user_group-2,0.854320,,{}
70,3.231,1415110591,user_group-1,0.773180,,{}
71,3.235,1415110591,user_group-2,0.762239,,{}
72,3.257,1415110591,user_group-2,0.717570,,{}
73,3.293,1415110591,user_group-2,0.694512,,{}
74,3.320,1415110591,user_group-1,0.767988,,{}
75,3.329,1415110591,user_group-2,0.810831,,{}
76,3.349,1415110591,user_group-1,0.664432,,{}
77,3.412,1415110591,user_group-1,0.651323,,{}
78,3.426,1415110591,user_group-2,0.636560,,{}
79,3.439,1415110591,user_group-1,0.647462,,{}
80,3.493,1415110591,user_group-2,0.676957,,{}
81,3.573,1415110591,user_group-2,0.635547,,{}
82,3.701,1415110592,user_group-1,0.708670,,{}
83,3.723,1415110592,user_group-1,0.707791,,{}
84,3.752,1415110592,user_group-1,0.784925,,{}
85,3.770,1415110592,user_group-1,0.725077,,{}
86,3.818,1415110592,user_group-2,0.734236,,{}
87,3.855,1415110592,user_group-2,0.714546,,{}
88,3.870,1415110592,user_group-1,0.697819,,{}
89,3.895,1415110592,user_group-2,0.699940,,{}
90,3.924,1415110592,user_group-1,0.692673,,{}
91,3.946,1415110592,user_group-2,0.710799,,{}
92,3.976,1415110592,user_group-2,0.682527,,{}
93,4.016,1415110592,user_group-2,0.759360,,{}
94,4.036,1415110592,user_group-2,0.706337,,{}
95,4.061,1415110592,user_group-1,0.740496,,{}
96,4.094,1415110592,user_group-1,0.745020,,{}
97,4.132,1415110592,user_group-1,0.720089,,{}
98,4.150,1415110592,user_group-2,0.723822,,{}
99,4.151,1415110592,user_group-1,0.713046,,{}
100,4.171,1415110592,user_group-2,0.678784,,{}
101,4.199,1415110592,user_group-2,0.626328,,{}
102,4.330,1415110592,user_group-1,0.629021,,{}
103,4.368,1415110592,user_group-1,0.645418,,{}
104,4.398,1415110592,user_group-1,0.628469,,{}
105,4.416,1415110592,user_group-1,0.663419,,{}
106,4.473,1415110592,user_group-2,0.655171,,{}
107,4.510,1415110592,user_group-1,0.640182,,{}
108,4.550,1415110592,user_group-2,0.655185,,{}
109,4.597,1415110592,user_group-2,0.650353,,{}
110,4.653,1415110593,user_group-2,0.797976,,{}
111,4.728,1415110593,user_group-1,0.804186,,{}
112,4.766,1415110593,user_group-2,0.790330,,{}
113,4.815,1415110593,user_group-1,0.753974,,{}
114,4.822,1415110593,user_group-2,0.786840,,{}
115,4.849,1415110593,user_group-2,0.832899,,{}
116,4.881,1415110593,user_group-1,0.786832,,{}
117,4.926,1415110593,user_group-1,0.792538,,{}
118,4.950,1415110593,user_group-2,0.799481,,{}
119,4.975,1415110593,user_group-2,0.775103,,{}
120,4.989,1415110593,user_group-1,0.837953,,{}
121,5.028,1415110593,user_group-2,0.857342,,{}
122,5.048,1415110593,user_group-1,0.717733,,{}
123,5.085,1415110593,user_group-1,0.717709,,{}
124,5.106,1415110593,user_group-1,0.690852,,{}
125,5.161,1415110593,user_group-1,0.763202,,{}
126,5.190,1415110593,user_group-1,0.680757,,{}
127,5.211,1415110593,user_group-2,0.660550,,{}
128,5.250,1415110593,user_group-2,0.776413,,{}
129,5.308,1415110593,user_group-2,0.655021,,{}
130,5.325,1415110593,user_group-2,0.729401,,{}
131,5.336,1415110593,user_group-1,0.607636,,{}
132,5.375,1415110593,user_group-2,0.608558,,{}
133,5.440,1415110593,user_group-1,0.624245,,{}
134,5.501,1415110593,user_group-2,0.678301,,{}
135,5.545,1415110593,user_group-2,0.695548,,{}
136,5.586,1415110593,user_group-1,0.704151,,{}
137,5.595,1415110593,user_group-1,0.605423,,{}
138,5.629,1415110593,user_group-1,0.703894,,{}
139,5.635,1415110593,user_group-2,0.685129,,{}
140,5.682,1415110594,user_group-2,0.653499,,{}
141,5.707,1415110594,user_group-1,0.659080,,{}
142,5.834,1415110594,user_group-1,0.727422,,{}
143,5.868,1415110594,user_group-1,0.781455,,{}
144,5.927,1415110594,user_group-2,0.715977,,{}
145,5.948,1415110594,user_group-1,0.785621,,{}
146,5.951,1415110594,user_group-2,0.975342,,{}
147,5.982,1415110594,user_group-1,0.790499,,{}
148,6.009,1415110594,user_group-2,0.759091,,{}
149,6.032,1415110594,user_group-2,0.723482,,{}
150,6.052,1415110594,user_group-2,0.725988,,{}
151,6.068,1415110594,user_group-2,0.693441,,{}
152,6.116,1415110594,user_group-1,0.780064,,{}
153,6.135,1415110594,user_group-1,0.696341,,{}
154,6.178,1415110594,user_group-2,0.676778,,{}
155,6.199,1415110594,user_group-2,0.654689,,{}
156,6.215,1415110594,user_group-1,0.620028,,{}
157,6.247,1415110594,user_group-1,0.661909,,{}
158,6.279,1415110594,user_group-1,0.649486,,{}
159,6.321,1415110594,user_group-2,0.685111,,{}
160,6.343,1415110594,user_group-2,0.660605,,{}
161,6.381,1415110594,user_group-1,0.673211,,{}
162,6.471,1415110594,user_group-1,0.636844,,{}
163,6.495,1415110594,user_group-1,0.628126,,{}
164,6.552,1415110594,user_group-2,0.602082,,{}
165,6.558,1415110594,user_group-2,0.631087,,{}
166,6.588,1415110594,user_group-1,0.640591,,{}
167,6.608,1415110594,user_group-1,0.626264,,{}
168,6.639,1415110594,user_group-2,0.629901,,{}
169,6.669,1415110595,user_group-2,0.600910,,{}
170,6.710,1415110595,user_group-2,0.678017,,{}
171,6.733,1415110595,user_group-2,0.681702,,{}
172,6.758,1415110595,user_group-1,0.642709,,{}
173,6.794,1415110595,user_group-1,0.658330,,{}
174,6.802,1415110595,user_group-2,0.624482,,{}
175,6.831,1415110595,user_group-2,0.632320,,{}
176,6.886,1415110595,user_group-1,0.606739,,{}
177,6.901,1415110595,user_group-1,0.653711,,{}
178,7.013,1415110595,user_group-2,0.692734,,{}
179,7.127,1415110595,user_group-1,0.911564,,{}
180,7.164,1415110595,user_group-2,0.821586,,{}
181,7.234,1415110595,user_group-1,0.853843,,{}
182,7.277,1415110595,user_group-1,0.781622,,{}
183,7.326,1415110595,user_group-1,0.855413,,{}
184,7.348,1415110595,user_group-2,0.795881,,{}
185,7.381,1415110595,user_group-2,0.823184,,{}
186,7.421,1415110595,user_group-1,0.833185,,{}
187,7.439,1415110595,user_group-1,0.831322,,{}
188,7.459,1415110595,user_group-2,0.820818,,{}
189,7.480,1415110595,user_group-2,0.747037,,{}
190,7.490,1415110595,user_group-2,0.820968,,{}
191,7.515,1415110595,user_group-2,0.804317,,{}
192,7.589,1415110595,user_group-1,0.830215,,{}
193,7.619,1415110595,user_group-2,0.815892,,{}
194,7.660,1415110596,user_group-1,0.866090,,{}
195,7.666,1415110596,user_group-2,0.835018,,{}
196,7.684,1415110596,user_group-1,0.782026,,{}
197,7.699,1415110596,user_group-1,0.813471,,{}
198,7.727,1415110596,user_group-2,0.714075,,{}
199,7.762,1415110596,user_group-1,0.635498,,{}
200,7.782,1415110596,user_group-2,0.617263,,{}
201,7.874,1415110596,user_group-1,0.639820,,{}
202,7.897,1415110596,user_group-1,0.619418,,{}
203,7.984,1415110596,user_group-1,0.657803,,{}
204,7.999,1415110596,user_group-2,0.651303,,{}
205,8.045,1415110596,user_group-2,0.664214,,{}
206,8.068,1415110596,user_group-1,0.646187,,{}
207,8.121,1415110596,user_group-1,0.681598,,{}
208,8.126,1415110596,user_group-2,0.665931,,{}
209,8.184,1415110596,user_group-2,0.702949,,{}
210,8.203,1415110596,user_group-2,0.688717,,{}
211,8.227,1415110596,user_group-2,0.736181,,{}
212,8.267,1415110596,user_group-2,0.648925,,{}
213,8.285,1415110596,user_group-1,0.696080,,{}
214,8.307,1415110596,user_group-1,0.647097,,{}
215,8.336,1415110596,user_group-1,0.651737,,{}
216,8.368,1415110596,user_group-2,0.700712,,{}
217,8.402,1415110596,user_group-1,0.702737,,{}
218,8.417,1415110596,user_group-2,0.689796,,{}
219,8.442,1415110596,user_group-2,0.660508,,{}
220,8.480,1415110596,user_group-1,0.717563,,{}
221,8.541,1415110596,user_group-1,0.666680,,{}
222,8.542,1415110596,user_group-1,0.644379,,{}
223,8.588,1415110596,user_group-1,0.602842,,{}
224,8.632,1415110596,user_group-2,0.631647,,{}
225,8.650,1415110597,user_group-1,0.581443,,{}
226,8.679,1415110597,user_group-2,0.634231,,{}
227,8.737,1415110597,user_group-1,0.615763,,{}
228,8.752,1415110597,user_group-2,0.626020,,{}
229,8.787,1415110597,user_group-2,0.603066,,{}
230,8.835,1415110597,user_group-2,0.631900,,{}
231,8.855,1415110597,user_group-2,0.628725,,{}
232,8.897,1415110597,user_group-2,0.629547,,{}
233,8.929,1415110597,user_group-1,0.643805,,{}
234,8.981,1415110597,user_group-1,0.673738,,{}
235,9.027,1415110597,user_group-2,0.659417,,{}
236,9.041,1415110597,user_group-1,0.705869,,{}
237,9.206,1415110597,user_group-2,0.763542,,{}
238,9.221,1415110597,user_group-1,0.818793,,{}
239,9.239,1415110597,user_group-1,0.758905,,{}
240,9.271,1415110597,user_group-2,0.853774,,{}
