77,22.800,1415111015,user_group-1,5.192652,,{'Load_Front_Page': 0.5639998912811279, 'Delete': 0.6200001239776611}
78,22.829,1415111015,user_group-1,5.239732,,{'Load_Front_Page': 0.6420001983642578, 'Delete': 0.5890002250671387}
79,23.704,1415111016,user_group-2,5.214006,,{'Load_Front_Page': 0.6119999885559082, 'Delete': 0.5950000286102295}
80,23.912,1415111016,user_group-2,5.143864,,{'Load_Front_Page': 0.559999942779541, 'Delete': 0.5780000686645508}
81,26.984,1415111020,user_group-1,5.178093,,{'Load_Front_Page': 0.5769999027252197, 'Delete': 0.5930001735687256}
82,27.013,1415111020,user_group-2,5.154381,,{'Load_Front_Page': 0.5820000171661377, 'Delete': 0.564000129699707}
83,27.089,1415111020,user_group-1,5.176264,,{'Load_Front_Page': 0.5729999542236328, 'Delete': 0.5930001735687256}
84,27.140,1415111020,user_group-2,5.194095,,{'Load_Front_Page': 0.5739998817443848, 'Delete': 0.6110000610351562}
85,27.150,1415111020,user_group-1,5.161093,,{'Load_Front_Page': 0.5820000171661377, 'Delete': 0.5709998607635498}
86,27.151,1415111020,user_group-2,5.175535,,{'Load_Front_Page': 0.6039998531341553, 'Delete': 0.562999963760376}
87,27.224,1415111020,user_group-2,5.226722,,{'Load_Front_Page': 0.6200001239776611, 'Delete': 0.5959999561309814}
88,27.224,1415111020,user_group-2,5.232095,,{'Load_Front_Page': 0.620999813079834, 'Delete': 0.6040000915527344}
89,27.290,1415111020,user_group-1,5.160723,,{'Load_Front_Page': 0.5920000076293945, 'Delete': 0.559999942779541}
90,27.291,1415111020,user_group-2,5.202813,,{'Load_Front_Page': 0.5910000801086426, 'Delete': 0.5959999561309814}
91,27.417,1415111020,user_group-1,5.302073,,{'Load_Front_Page': 0.628000020980835, 'Delete': 0.6649999618530273}
92,27.734,1415111020,user_group-2,5.338848,,{'Load_Front_Page': 0.5720000267028809, 'Delete': 0.7620000839233398}
93,27.744,1415111020,user_group-1,5.298776,,{'Load_Front_Page': 0.5659999847412109, 'Delete': 0.7239999771118164}
94,27.754,1415111020,user_group-2,5.249209,,{'Load_Front_Page': 0.5460000038146973, 'Delete': 0.692000150680542}
95,27.770,1415111020,user_group-1,5.300594,,{'Load_Front_Page': 0.6170001029968262, 'Delete': 0.6640000343322754}
96,27.773,1415111020,user_group-1,5.269718,,{'Load_Front_Page': 0.5869998931884766, 'Delete': 0.6619999408721924}
97,27.950,1415111021,user_group-1,5.150122,,{'Load_Front_Page': 0.5669999122619629, 'Delete': 0.5739998817443848}
98,27.985,1415111021,user_group-1,5.156013,,{'Load_Front_Page': 0.6000001430511475, 'Delete': 0.5490000247955322}
99,28.871,1415111021,user_group-2,5.167584,,{'Load_Front_Page': 0.5780000686645508, 'Delete': 0.5809998512268066}
100,29.148,1415111022,user_group-2,5.235294,,{'Load_Front_Page': 0.5900001525878906, 'Delete': 0.6379997730255127}
101,32.231,1415111025,user_group-2,5.217404,,{'Load_Front_Page': 0.6210000514984131, 'Delete': 0.5889999866485596}
102,32.239,1415111025,user_group-1,5.149155,,{'Load_Front_Page': 0.5830001831054688, 'Delete': 0.556999921798706}
103,32.247,1415111025,user_group-1,5.262721,,{'Load_Front_Page': 0.6570000648498535, 'Delete': 0.5970001220703125}
104,32.294,1415111025,user_group-2,5.153094,,{'Load_Front_Page': 0.562000036239624, 'Delete': 0.5800001621246338}
105,32.304,1415111025,user_group-1,5.153557,,{'Load_Front_Page': 0.5869998931884766, 'Delete': 0.5570001602172852}
106,32.348,1415111025,user_group-2,5.196549,,{'Load_Front_Page': 0.6159999370574951, 'Delete': 0.5709998607635498}
107,32.393,1415111025,user_group-2,5.168676,,{'Load_Front_Page': 0.5940001010894775, 'Delete': 0.5659999847412109}
108,32.438,1415111025,user_group-2,5.213949,,{'Load_Front_Page': 0.5969998836517334, 'Delete': 0.6029999256134033}
109,32.527,1415111025,user_group-1,5.236774,,{'Load_Front_Page': 0.6130001544952393, 'Delete': 0.6160001754760742}
110,32.543,1415111025,user_group-2,5.251661,,{'Load_Front_Page': 0.6390001773834229, 'Delete': 0.6050000190734863}
111,32.583,1415111025,user_group-1,5.166261,,{'Load_Front_Page': 0.5780000686645508, 'Delete': 0.5789999961853027}
112,32.953,1415111026,user_group-2,5.198651,,{'Load_Front_Page': 0.624000072479248, 'Delete': 0.5659999847412109}
113,33.011,1415111026,user_group-2,5.276728,,{'Load_Front_Page': 0.6750001907348633, 'Delete': 0.5950000286102295}
114,33.041,1415111026,user_group-1,5.270374,,{'Load_Front_Page': 0.6679999828338623, 'Delete': 0.5929999351501465}
115,33.055,1415111026,user_group-1,5.310717,,{'Load_Front_Page': 0.6830000877380371, 'Delete': 0.619999885559082}
116,33.085,1415111026,user_group-1,5.310244,,{'Load_Front_Page': 0.681999921798706, 'Delete': 0.6180000305175781}
117,33.095,1415111026,user_group-1,5.109676,,{'Load_Front_Page': 0.5499999523162842, 'Delete': 0.5499999523162842}
118,33.193,1415111026,user_group-1,5.242591,,{'Load_Front_Page': 0.6070001125335693, 'Delete': 0.624000072479248}
119,34.014,1415111027,user_group-2,5.142739,,{'Load_Front_Page': 0.565000057220459, 'Delete': 0.5710000991821289}
120,34.345,1415111027,user_group-2,5.196723,,{'Load_Front_Page': 0.5850000381469727, 'Delete': 0.6029999256134033}
